State,Date,Cured(cumsum),Deaths(cumsum),Confirmed(cumsum),Cured,Deaths,Confirmed
Andaman and Nicobar Islands,2021-05-06,5928,71,6223,49,1,42
Andaman and Nicobar Islands,2021-05-07,5958,72,6255,30,1,32
Andaman and Nicobar Islands,2021-05-08,6030,72,6311,72,0,56
Andaman and Nicobar Islands,2021-05-09,6056,74,6341,26,2,30
Andaman and Nicobar Islands,2021-05-10,6088,76,6367,32,2,26
Andaman and Nicobar Islands,2021-05-11,6125,78,6398,37,2,31
Andaman and Nicobar Islands,2021-05-12,6149,78,6426,24,0,28
Andaman and Nicobar Islands,2021-05-13,6175,81,6470,26,3,44
Andaman and Nicobar Islands,2021-05-14,6213,83,6510,38,2,40
Andaman and Nicobar Islands,2021-05-15,6225,85,6542,12,2,32
Andaman and Nicobar Islands,2021-05-16,6267,85,6568,42,0,26
Andaman and Nicobar Islands,2021-05-17,6283,88,6603,16,3,35
Andaman and Nicobar Islands,2021-05-18,6329,89,6638,46,1,35
Andaman and Nicobar Islands,2021-05-19,6359,92,6674,30,3,36
Andaman and Nicobar Islands,2021-05-20,6385,95,6709,26,3,35
Andaman and Nicobar Islands,2021-05-21,6401,96,6758,16,1,49
Andaman and Nicobar Islands,2021-05-22,6417,98,6789,16,2,31
Andaman and Nicobar Islands,2021-05-23,6441,101,6820,24,3,31
Andaman and Nicobar Islands,2021-05-24,6473,103,6844,32,2,24
Andaman and Nicobar Islands,2021-05-25,6495,104,6853,22,1,9
Andaman and Nicobar Islands,2021-05-26,6544,106,6878,49,2,25
Andaman and Nicobar Islands,2021-05-27,6573,108,6901,29,2,23
Andaman and Nicobar Islands,2021-05-28,6591,109,6917,18,1,16
Andaman and Nicobar Islands,2021-05-29,6630,113,6936,39,4,19
Andaman and Nicobar Islands,2021-05-30,6660,113,6964,30,0,28
Andaman and Nicobar Islands,2021-05-31,6683,114,6984,23,1,20
Andaman and Nicobar Islands,2021-06-01,6719,115,7005,36,1,21
Andaman and Nicobar Islands,2021-06-02,6745,118,7018,26,3,13
Andaman and Nicobar Islands,2021-06-03,6781,119,7043,36,1,25
Andaman and Nicobar Islands,2021-06-04,6820,119,7070,39,0,27
Andaman and Nicobar Islands,2021-06-05,6852,121,7088,32,2,18
Andaman and Nicobar Islands,2021-06-06,6876,122,7105,24,1,17
Andaman and Nicobar Islands,2021-06-07,6894,122,7119,18,0,14
Andaman and Nicobar Islands,2021-06-08,6912,123,7131,18,1,12
Andaman and Nicobar Islands,2021-06-09,6935,125,7154,23,2,23
Andaman and Nicobar Islands,2021-06-10,6952,125,7168,17,0,14
Andaman and Nicobar Islands,2021-06-11,6973,125,7197,21,0,29
Andaman and Nicobar Islands,2021-06-12,6984,125,7233,11,0,36
Andaman and Nicobar Islands,2021-06-13,6996,126,7243,12,1,10
Andaman and Nicobar Islands,2021-06-14,7025,126,7261,29,0,18
Andaman and Nicobar Islands,2021-06-15,7034,126,7269,9,0,8
Andaman and Nicobar Islands,2021-06-16,7049,126,7280,15,0,11
Andaman and Nicobar Islands,2021-06-17,7079,127,7306,30,1,26
Andaman and Nicobar Islands,2021-06-18,7104,127,7335,25,0,29
Andaman and Nicobar Islands,2021-06-19,7128,127,7363,24,0,28
Andaman and Nicobar Islands,2021-06-20,7162,127,7394,34,0,31
Andaman and Nicobar Islands,2021-06-21,7177,127,7406,15,0,12
Andaman and Nicobar Islands,2021-06-22,7191,127,7415,14,0,9
Andaman and Nicobar Islands,2021-06-23,7195,127,7425,4,0,10
Andaman and Nicobar Islands,2021-06-24,7210,127,7438,15,0,13
Andaman and Nicobar Islands,2021-06-25,7214,127,7440,4,0,2
Andaman and Nicobar Islands,2021-06-26,7245,127,7441,31,0,1
Andaman and Nicobar Islands,2021-06-27,7265,127,7446,20,0,5
Andaman and Nicobar Islands,2021-06-28,7266,127,7455,1,0,9
Andaman and Nicobar Islands,2021-06-29,7286,128,7462,20,1,7
Andaman and Nicobar Islands,2021-06-30,7296,128,7466,10,0,4
Andaman and Nicobar Islands,2021-07-01,7308,128,7467,12,0,1
Andaman and Nicobar Islands,2021-07-02,7308,128,7469,0,0,2
Andaman and Nicobar Islands,2021-07-03,7325,128,7475,17,0,6
Andaman and Nicobar Islands,2021-07-04,7330,128,7478,5,0,3
Andaman and Nicobar Islands,2021-07-05,7333,128,7482,3,0,4
Andaman and Nicobar Islands,2021-07-06,7339,128,7482,6,0,0
Andaman and Nicobar Islands,2021-07-07,7343,128,7487,4,0,5
Andaman and Nicobar Islands,2021-07-08,7349,128,7491,6,0,4
Andaman and Nicobar Islands,2021-07-09,7351,128,7492,2,0,1
Andaman and Nicobar Islands,2021-07-10,7352,128,7492,1,0,0
Andaman and Nicobar Islands,2021-07-11,7352,129,7492,0,1,0
Andaman and Nicobar Islands,2021-07-12,7352,129,7492,0,0,0
Andaman and Nicobar Islands,2021-07-13,7355,129,7493,3,0,1
Andaman and Nicobar Islands,2021-07-14,7358,129,7496,3,0,3
Andaman and Nicobar Islands,2021-07-15,7359,129,7499,1,0,3
Andaman and Nicobar Islands,2021-07-16,7359,129,7501,0,0,2
Andaman and Nicobar Islands,2021-07-17,7360,129,7505,1,0,4
Andaman and Nicobar Islands,2021-07-18,7361,129,7506,1,0,1
Andaman and Nicobar Islands,2021-07-19,7365,129,7510,4,0,4
Andaman and Nicobar Islands,2021-07-20,7368,129,7516,3,0,6
Andaman and Nicobar Islands,2021-07-21,7370,129,7518,2,0,2
Andaman and Nicobar Islands,2021-07-22,7374,129,7521,4,0,3
Andaman and Nicobar Islands,2021-07-23,7377,129,7525,3,0,4
Andaman and Nicobar Islands,2021-07-24,7379,129,7525,2,0,0
Andaman and Nicobar Islands,2021-07-25,7382,129,7525,3,0,0
Andaman and Nicobar Islands,2021-07-26,7385,129,7529,3,0,4
Andaman and Nicobar Islands,2021-07-27,7387,129,7530,2,0,1
Andaman and Nicobar Islands,2021-07-28,7389,129,7530,2,0,0
Andaman and Nicobar Islands,2021-07-29,7395,129,7531,6,0,1
Andaman and Nicobar Islands,2021-07-30,7395,129,7534,0,0,3
Andaman and Nicobar Islands,2021-07-31,7398,129,7535,3,0,1
Andaman and Nicobar Islands,2021-08-01,7400,129,7537,2,0,2
Andaman and Nicobar Islands,2021-08-02,7403,129,7539,3,0,2
Andaman and Nicobar Islands,2021-08-03,7404,129,7539,1,0,0
Andaman and Nicobar Islands,2021-08-04,7405,129,7540,1,0,1
Andaman and Nicobar Islands,2021-08-05,7408,129,7541,3,0,1
Andaman and Nicobar Islands,2021-08-06,7408,129,7541,0,0,0
Andaman and Nicobar Islands,2021-08-07,7408,129,7541,0,0,0
Andaman and Nicobar Islands,2021-08-08,7409,129,7544,1,0,3
Andaman and Nicobar Islands,2021-08-09,7410,129,7546,1,0,2
Andaman and Nicobar Islands,2021-08-10,7412,129,7546,2,0,0
Andaman and Nicobar Islands,2021-08-11,7412,129,7548,0,0,2
Andhra Pradesh,2020-03-12,0,0,1,-7412,-129,-7547
Andhra Pradesh,2020-03-13,0,0,1,0,0,0
Andhra Pradesh,2020-03-14,0,0,1,0,0,0
Andhra Pradesh,2020-03-15,0,0,1,0,0,0
Andhra Pradesh,2020-03-16,0,0,1,0,0,0
Andhra Pradesh,2020-03-17,0,0,1,0,0,0
Andhra Pradesh,2020-03-18,0,0,1,0,0,0
Andhra Pradesh,2020-03-19,0,0,2,0,0,1
Andhra Pradesh,2020-03-20,0,0,3,0,0,1
Andhra Pradesh,2020-03-21,0,0,3,0,0,0
Andhra Pradesh,2020-03-22,0,0,5,0,0,2
Andhra Pradesh,2020-03-23,0,0,7,0,0,2
Andhra Pradesh,2020-03-24,0,0,8,0,0,1
Andhra Pradesh,2020-03-25,1,0,9,1,0,1
Andhra Pradesh,2020-03-26,1,0,11,0,0,2
Andhra Pradesh,2020-03-27,1,0,12,0,0,1
Andhra Pradesh,2020-03-28,1,0,14,0,0,2
Andhra Pradesh,2020-03-29,1,0,19,0,0,5
Andhra Pradesh,2020-03-30,1,0,23,0,0,4
Andhra Pradesh,2020-03-31,1,0,40,0,0,17
Andhra Pradesh,2020-04-01,1,0,83,0,0,43
Andhra Pradesh,2020-04-02,1,1,86,0,1,3
Andhra Pradesh,2020-04-03,1,1,132,0,0,46
Andhra Pradesh,2020-04-04,1,1,161,0,0,29
Andhra Pradesh,2020-04-05,1,1,190,0,0,29
Andhra Pradesh,2020-04-06,1,3,226,0,2,36
Andhra Pradesh,2020-04-07,1,3,266,0,0,40
Andhra Pradesh,2020-04-08,5,4,305,4,1,39
Andhra Pradesh,2020-04-09,6,4,348,1,0,43
Andhra Pradesh,2020-04-10,7,6,363,1,2,15
Andhra Pradesh,2020-04-11,11,6,381,4,0,18
Andhra Pradesh,2020-04-12,11,6,381,0,0,0
Andhra Pradesh,2020-04-13,11,7,432,0,1,51
Andhra Pradesh,2020-04-14,14,9,473,3,2,41
Andhra Pradesh,2020-04-15,16,9,503,2,0,30
Andhra Pradesh,2020-04-16,20,14,534,4,5,31
Andhra Pradesh,2020-04-17,36,14,572,16,0,38
Andhra Pradesh,2020-04-18,42,15,603,6,1,31
Andhra Pradesh,2020-04-19,42,15,603,0,0,0
Andhra Pradesh,2020-04-20,92,20,722,50,5,119
Andhra Pradesh,2020-04-21,96,22,757,4,2,35
Andhra Pradesh,2020-04-22,120,24,813,24,2,56
Andhra Pradesh,2020-04-23,141,27,895,21,3,82
Andhra Pradesh,2020-04-24,145,29,955,4,2,60
Andhra Pradesh,2020-04-25,171,31,1061,26,2,106
Andhra Pradesh,2020-04-26,231,31,1097,60,0,36
Andhra Pradesh,2020-04-27,235,31,1177,4,0,80
Andhra Pradesh,2020-04-28,258,31,1259,23,0,82
Andhra Pradesh,2020-04-29,287,31,1332,29,0,73
Andhra Pradesh,2020-04-30,321,31,1403,34,0,71
Andhra Pradesh,2020-05-01,403,33,1463,82,2,60
Andhra Pradesh,2020-05-02,403,33,1463,0,0,0
Andhra Pradesh,2020-05-03,488,33,1583,85,0,120
Andhra Pradesh,2020-05-04,524,36,1650,36,3,67
Andhra Pradesh,2020-05-05,589,36,1717,65,0,67
Andhra Pradesh,2020-05-06,589,36,1717,0,0,0
Andhra Pradesh,2020-05-07,729,36,1777,140,0,60
Andhra Pradesh,2020-05-08,780,38,1847,51,2,70
Andhra Pradesh,2020-05-09,842,41,1887,62,3,40
Andhra Pradesh,2020-05-10,887,44,1930,45,3,43
Andhra Pradesh,2020-05-11,925,45,1980,38,1,50
Andhra Pradesh,2020-05-12,975,45,2018,50,0,38
Andhra Pradesh,2020-05-13,1056,46,2090,81,1,72
Andhra Pradesh,2020-05-14,1142,47,2137,86,1,47
Andhra Pradesh,2020-05-15,1192,48,2205,50,1,68
Andhra Pradesh,2020-05-16,1252,48,2307,60,0,102
Andhra Pradesh,2020-05-17,1353,49,2355,101,1,48
Andhra Pradesh,2020-05-18,1456,50,2407,103,1,52
Andhra Pradesh,2020-05-19,1552,50,2474,96,0,67
Andhra Pradesh,2020-05-20,1621,52,2532,69,2,58
Andhra Pradesh,2020-05-21,1640,53,2602,19,1,70
Andhra Pradesh,2020-05-22,1709,53,2647,69,0,45
Andhra Pradesh,2020-05-23,1763,55,2709,54,2,62
Andhra Pradesh,2020-05-24,1809,56,2757,46,1,48
Andhra Pradesh,2020-05-25,1856,56,2823,47,0,66
Andhra Pradesh,2020-05-26,1896,56,3110,40,0,287
Andhra Pradesh,2020-05-27,2009,57,3171,113,1,61
Andhra Pradesh,2020-05-28,2057,58,3171,48,1,0
Andhra Pradesh,2020-05-29,2125,59,3251,68,1,80
Andhra Pradesh,2020-05-30,2226,60,3436,101,1,185
Andhra Pradesh,2020-05-31,2289,60,3569,63,0,133
Andhra Pradesh,2020-06-01,2349,62,3679,60,2,110
Andhra Pradesh,2020-06-02,2378,64,3783,29,2,104
Andhra Pradesh,2020-06-03,2421,64,3898,43,0,115
Andhra Pradesh,2020-06-04,2466,68,4080,45,4,182
Andhra Pradesh,2020-06-05,2539,71,4223,73,3,143
Andhra Pradesh,2020-06-06,2576,73,4303,37,2,80
Andhra Pradesh,2020-06-07,2620,73,4510,44,0,207
Andhra Pradesh,2020-06-08,2682,75,4708,62,2,198
Andhra Pradesh,2020-06-09,2745,75,4851,63,0,143
Andhra Pradesh,2020-06-10,2802,77,5070,57,2,219
Andhra Pradesh,2020-06-11,2899,78,5269,97,1,199
Andhra Pradesh,2020-06-12,3048,80,5429,149,2,160
Andhra Pradesh,2020-06-13,3105,80,5680,57,0,251
Andhra Pradesh,2020-06-14,3195,82,5965,90,2,285
Andhra Pradesh,2020-06-15,3314,84,6163,119,2,198
Andhra Pradesh,2020-06-16,3316,88,6456,2,4,293
Andhra Pradesh,2020-06-17,3509,88,6841,193,0,385
Andhra Pradesh,2020-06-18,3641,90,7071,132,2,230
Andhra Pradesh,2020-06-19,3789,92,7518,148,2,447
Andhra Pradesh,2020-06-20,3917,96,7961,128,4,443
Andhra Pradesh,2020-06-21,4111,101,8452,194,5,491
Andhra Pradesh,2020-06-22,4331,106,8999,220,5,547
Andhra Pradesh,2020-06-23,4495,111,9372,164,5,373
Andhra Pradesh,2020-06-24,4599,119,10002,104,8,630
Andhra Pradesh,2020-06-25,4779,124,10331,180,5,329
Andhra Pradesh,2020-06-26,4988,136,10884,209,12,553
Andhra Pradesh,2020-06-27,5196,148,11489,208,12,605
Andhra Pradesh,2020-06-28,5480,157,12285,284,9,796
Andhra Pradesh,2020-06-29,5908,169,13241,428,12,956
Andhra Pradesh,2020-06-30,6232,180,13891,324,11,650
Andhra Pradesh,2020-07-01,6511,187,14595,279,7,704
Andhra Pradesh,2020-07-02,6988,193,15252,477,6,657
Andhra Pradesh,2020-07-03,7313,198,16097,325,5,845
Andhra Pradesh,2020-07-04,7632,206,16934,319,8,837
Andhra Pradesh,2020-07-05,8008,218,17699,376,12,765
Andhra Pradesh,2020-07-06,8422,232,18697,414,14,998
Andhra Pradesh,2020-07-07,8920,239,20019,498,7,1322
Andhra Pradesh,2020-07-08,9745,252,21197,825,13,1178
Andhra Pradesh,2020-07-09,11101,264,22259,1356,12,1062
Andhra Pradesh,2020-07-10,12154,277,23814,1053,13,1555
Andhra Pradesh,2020-07-11,13194,292,25422,1040,15,1608
Andhra Pradesh,2020-07-12,14393,309,27235,1199,17,1813
Andhra Pradesh,2020-07-13,15412,328,29168,1019,19,1933
Andhra Pradesh,2020-07-14,16464,365,31103,1052,37,1935
Andhra Pradesh,2020-07-15,17467,408,33019,1003,43,1916
Andhra Pradesh,2020-07-16,18378,452,35451,911,44,2432
Andhra Pradesh,2020-07-17,19393,492,38044,1015,40,2593
Andhra Pradesh,2020-07-18,20298,534,40646,905,42,2602
Andhra Pradesh,2020-07-19,21763,586,44609,1465,52,3963
Andhra Pradesh,2020-07-20,22890,642,49650,1127,56,5041
Andhra Pradesh,2020-07-21,24228,696,53724,1338,54,4074
Andhra Pradesh,2020-07-22,25574,758,58668,1346,62,4944
Andhra Pradesh,2020-07-23,32127,823,64713,6553,65,6045
Andhra Pradesh,2020-07-24,37555,884,72711,5428,61,7998
Andhra Pradesh,2020-07-25,39935,933,80858,2380,49,8147
Andhra Pradesh,2020-07-26,43255,985,88671,3320,52,7813
Andhra Pradesh,2020-07-27,46301,1041,96298,3046,56,7627
Andhra Pradesh,2020-07-28,49558,1090,102349,3257,49,6051
Andhra Pradesh,2020-07-29,52622,1148,110297,3064,58,7948
Andhra Pradesh,2020-07-30,55406,1213,120390,2784,65,10093
Andhra Pradesh,2020-07-31,60024,1281,130557,4618,68,10167
Andhra Pradesh,2020-08-01,63864,1349,140933,3840,68,10376
Andhra Pradesh,2020-08-02,76614,1407,150209,12750,58,9276
Andhra Pradesh,2020-08-03,82886,1474,158764,6272,67,8555
Andhra Pradesh,2020-08-04,88672,1537,166586,5786,63,7822
Andhra Pradesh,2020-08-05,95625,1604,176333,6953,67,9747
Andhra Pradesh,2020-08-06,104354,1681,186461,8729,77,10128
Andhra Pradesh,2020-08-07,112870,1753,196789,8516,72,10328
Andhra Pradesh,2020-08-08,120464,1842,206960,7594,89,10171
Andhra Pradesh,2020-08-09,129615,1939,217040,9151,97,10080
Andhra Pradesh,2020-08-10,138712,2036,227860,9097,97,10820
Andhra Pradesh,2020-08-11,145636,2116,235525,6924,80,7665
Andhra Pradesh,2020-08-12,154749,2203,244549,9113,87,9024
Andhra Pradesh,2020-08-13,161425,2296,254146,6676,93,9597
Andhra Pradesh,2020-08-14,170984,2378,264142,9559,82,9996
Andhra Pradesh,2020-08-15,180703,2475,273085,9719,97,8943
Andhra Pradesh,2020-08-16,191117,2562,281817,10414,87,8732
Andhra Pradesh,2020-08-17,201234,2650,289829,10117,88,8012
Andhra Pradesh,2020-08-18,209100,2732,296609,7866,82,6780
Andhra Pradesh,2020-08-19,218311,2820,306261,9211,88,9652
Andhra Pradesh,2020-08-20,226372,2906,316003,8061,86,9742
Andhra Pradesh,2020-08-21,235218,3001,325396,8846,95,9393
Andhra Pradesh,2020-08-22,244045,3092,334940,8827,91,9544
Andhra Pradesh,2020-08-23,252638,3189,345216,8593,97,10276
Andhra Pradesh,2020-08-24,260087,3282,353111,7449,93,7895
Andhra Pradesh,2020-08-25,268828,3368,361712,8741,86,8601
Andhra Pradesh,2020-08-26,278247,3460,371639,9419,92,9927
Andhra Pradesh,2020-08-27,286720,3541,382469,8473,81,10830
Andhra Pradesh,2020-08-28,295248,3633,393090,8528,92,10621
Andhra Pradesh,2020-08-29,303711,3714,403616,8463,81,10526
Andhra Pradesh,2020-08-30,312687,3796,414164,8976,82,10548
Andhra Pradesh,2020-08-31,321754,3884,424767,9067,88,10603
Andhra Pradesh,2020-09-01,330526,3969,434771,8772,85,10004
Andhra Pradesh,2020-09-02,339876,4053,445139,9350,84,10368
Andhra Pradesh,2020-09-03,348330,4125,455531,8454,72,10392
Andhra Pradesh,2020-09-04,358009,4200,465730,9679,75,10199
Andhra Pradesh,2020-09-05,370163,4276,476506,12154,76,10776
Andhra Pradesh,2020-09-06,382104,4347,487331,11941,71,10825
Andhra Pradesh,2020-09-07,394019,4417,498125,11915,70,10794
Andhra Pradesh,2020-09-08,404074,4487,506493,10055,70,8368
Andhra Pradesh,2020-09-09,415765,4560,517094,11691,73,10601
Andhra Pradesh,2020-09-10,425607,4634,527512,9842,74,10418
Andhra Pradesh,2020-09-11,435647,4702,537687,10040,68,10175
Andhra Pradesh,2020-09-12,446716,4779,547686,11069,77,9999
Andhra Pradesh,2020-09-13,457008,4846,557587,10292,67,9901
Andhra Pradesh,2020-09-14,467139,4912,567123,10131,66,9536
Andhra Pradesh,2020-09-15,476903,4972,575079,9764,60,7956
Andhra Pradesh,2020-09-16,486531,5041,583925,9628,69,8846
Andhra Pradesh,2020-09-17,497376,5105,592760,10845,64,8835
Andhra Pradesh,2020-09-18,508088,5177,601462,10712,72,8702
Andhra Pradesh,2020-09-19,519891,5244,609558,11803,67,8096
Andhra Pradesh,2020-09-20,530711,5302,617776,10820,58,8218
Andhra Pradesh,2020-09-21,541319,5359,625514,10608,57,7738
Andhra Pradesh,2020-09-22,551821,5410,631749,10502,51,6235
Andhra Pradesh,2020-09-23,562376,5461,639302,10555,51,7553
Andhra Pradesh,2020-09-24,570667,5506,646530,8291,45,7228
Andhra Pradesh,2020-09-25,579474,5558,654385,8807,52,7855
Andhra Pradesh,2020-09-26,588169,5606,661458,8695,48,7073
Andhra Pradesh,2020-09-27,597294,5663,668751,9125,57,7293
Andhra Pradesh,2020-09-28,605090,5708,675674,7796,45,6923
Andhra Pradesh,2020-09-29,612300,5745,681161,7210,37,5487
Andhra Pradesh,2020-09-30,622136,5780,687351,9836,35,6190
Andhra Pradesh,2020-10-01,629211,5828,693484,7075,48,6133
Andhra Pradesh,2020-10-02,636508,5869,700235,7297,41,6751
Andhra Pradesh,2020-10-03,643993,5900,706790,7485,31,6555
Andhra Pradesh,2020-10-04,651791,5941,713014,7798,41,6224
Andhra Pradesh,2020-10-05,658875,5981,719256,7084,40,6242
Andhra Pradesh,2020-10-06,666433,6019,723512,7558,38,4256
Andhra Pradesh,2020-10-07,672479,6052,729307,6046,33,5795
Andhra Pradesh,2020-10-08,678828,6086,734427,6349,34,5120
Andhra Pradesh,2020-10-09,684930,6128,739719,6102,42,5292
Andhra Pradesh,2020-10-10,691040,6159,744864,6110,31,5145
Andhra Pradesh,2020-10-11,697699,6194,750517,6659,35,5653
Andhra Pradesh,2020-10-12,703208,6224,755727,5509,30,5210
Andhra Pradesh,2020-10-13,708712,6256,758951,5504,32,3224
Andhra Pradesh,2020-10-14,714427,6291,763573,5715,35,4622
Andhra Pradesh,2020-10-15,719477,6319,767465,5050,28,3892
Andhra Pradesh,2020-10-16,725099,6357,771503,5622,38,4038
Andhra Pradesh,2020-10-17,730109,6382,775470,5010,25,3967
Andhra Pradesh,2020-10-18,735638,6406,779146,5529,24,3676
Andhra Pradesh,2020-10-19,740229,6429,783132,4591,23,3986
Andhra Pradesh,2020-10-20,744532,6453,786050,4303,24,2918
Andhra Pradesh,2020-10-21,749676,6481,789553,5144,28,3503
Andhra Pradesh,2020-10-22,754415,6508,793299,4739,27,3746
Andhra Pradesh,2020-10-23,758138,6524,796919,3723,16,3620
Andhra Pradesh,2020-10-24,762419,6544,800684,4281,20,3765
Andhra Pradesh,2020-10-25,765991,6566,804026,3572,22,3342
Andhra Pradesh,2020-10-26,769576,6587,807023,3585,21,2997
Andhra Pradesh,2020-10-27,773548,6606,808924,3972,19,1901
Andhra Pradesh,2020-10-28,777900,6625,811825,4352,19,2901
Andhra Pradesh,2020-10-29,781509,6643,814774,3609,18,2949
Andhra Pradesh,2020-10-30,784752,6659,817679,3243,16,2905
Andhra Pradesh,2020-10-31,788375,6676,820565,3623,17,2886
Andhra Pradesh,2020-11-01,792083,6690,823348,3708,14,2783
Andhra Pradesh,2020-11-02,795592,6706,825966,3509,16,2618
Andhra Pradesh,2020-11-03,798625,6719,827882,3033,13,1916
Andhra Pradesh,2020-11-04,802325,6734,830731,3700,15,2849
Andhra Pradesh,2020-11-05,805026,6744,833208,2701,10,2477
Andhra Pradesh,2020-11-06,807318,6757,835953,2292,13,2745
Andhra Pradesh,2020-11-07,809770,6768,838363,2452,11,2410
Andhra Pradesh,2020-11-08,812517,6779,840730,2747,11,2367
Andhra Pradesh,2020-11-09,814773,6791,842967,2256,12,2237
Andhra Pradesh,2020-11-10,816322,6802,844359,1549,11,1392
Andhra Pradesh,2020-11-11,818473,6814,846245,2151,12,1886
Andhra Pradesh,2020-11-12,820234,6828,847977,1761,14,1732
Andhra Pradesh,2020-11-13,822011,6837,849705,1777,9,1728
Andhra Pradesh,2020-11-14,824189,6847,851298,2178,10,1593
Andhra Pradesh,2020-11-15,826344,6854,852955,2155,7,1657
Andhra Pradesh,2020-11-16,828484,6868,854011,2140,14,1056
Andhra Pradesh,2020-11-17,829991,6881,854764,1507,13,753
Andhra Pradesh,2020-11-18,832284,6890,856159,2293,9,1395
Andhra Pradesh,2020-11-19,833980,6899,857395,1696,9,1236
Andhra Pradesh,2020-11-20,835801,6910,858711,1821,11,1316
Andhra Pradesh,2020-11-21,837630,6920,859932,1829,10,1221
Andhra Pradesh,2020-11-22,839395,6927,861092,1765,7,1160
Andhra Pradesh,2020-11-23,841026,6938,862213,1631,11,1121
Andhra Pradesh,2020-11-24,842416,6948,862758,1390,10,545
Andhra Pradesh,2020-11-25,843863,6956,863843,1447,8,1085
Andhra Pradesh,2020-11-26,845039,6962,864674,1176,6,831
Andhra Pradesh,2020-11-27,846120,6970,865705,1081,8,1031
Andhra Pradesh,2020-11-28,847325,6976,866438,1205,6,733
Andhra Pradesh,2020-11-29,848511,6981,867063,1186,5,625
Andhra Pradesh,2020-11-30,852298,6988,867683,3787,7,620
Andhra Pradesh,2020-12-01,853232,6992,868064,934,4,381
Andhra Pradesh,2020-12-02,854326,6996,868749,1094,4,685
Andhra Pradesh,2020-12-03,855485,7003,869412,1159,7,663
Andhra Pradesh,2020-12-04,856320,7014,870076,835,11,664
Andhra Pradesh,2020-12-05,857233,7020,870675,913,6,599
Andhra Pradesh,2020-12-06,858115,7024,871305,882,4,630
Andhra Pradesh,2020-12-07,859029,7033,871972,914,9,667
Andhra Pradesh,2020-12-08,859624,7038,872288,595,5,316
Andhra Pradesh,2020-12-09,860368,7042,872839,744,4,551
Andhra Pradesh,2020-12-10,861153,7045,873457,785,3,618
Andhra Pradesh,2020-12-11,861711,7047,873995,558,2,538
Andhra Pradesh,2020-12-12,862230,7049,874515,519,2,520
Andhra Pradesh,2020-12-13,862895,7052,875025,665,3,510
Andhra Pradesh,2020-12-14,863508,7057,875531,613,5,506
Andhra Pradesh,2020-12-15,864049,7059,875836,541,2,305
Andhra Pradesh,2020-12-16,864612,7064,876336,563,5,500
Andhra Pradesh,2020-12-17,865327,7067,876814,715,3,478
Andhra Pradesh,2020-12-18,865825,7069,877348,498,2,534
Andhra Pradesh,2020-12-19,866359,7070,877806,534,1,458
Andhra Pradesh,2020-12-20,866856,7074,878285,497,4,479
Andhra Pradesh,2020-12-21,867445,7076,878723,589,2,438
Andhra Pradesh,2020-12-22,867867,7078,878937,422,2,214
Andhra Pradesh,2020-12-23,868279,7082,879339,412,4,402
Andhra Pradesh,2020-12-24,868769,7085,879718,490,3,379
Andhra Pradesh,2020-12-25,869124,7089,880075,355,4,357
Andhra Pradesh,2020-12-26,869478,7091,880430,354,2,355
Andhra Pradesh,2020-12-27,869920,7092,880712,442,1,282
Andhra Pradesh,2020-12-28,870342,7094,881061,422,2,349
Andhra Pradesh,2020-12-29,870752,7098,881273,410,4,212
Andhra Pradesh,2020-12-30,871116,7100,881599,364,2,326
Andhra Pradesh,2020-12-31,871588,7104,881948,472,4,349
Andhra Pradesh,2021-01-01,871916,7108,882286,328,4,338
Andhra Pradesh,2021-01-02,872266,7108,882612,350,0,326
Andhra Pradesh,2021-01-03,872545,7111,882850,279,3,238
Andhra Pradesh,2021-01-04,872897,7115,883082,352,4,232
Andhra Pradesh,2021-01-05,873149,7118,883210,252,3,128
Andhra Pradesh,2021-01-06,873427,7122,883587,278,4,377
